791,"Naruto Uzumaki",Motivational,"I am strong because I have people to protect.",0
793,"Deishuu Kaiki",Life,"Just as there isn't a problem that can't be solved by being right, there isn't a problem that can't be solved by money.",0
794,"Deishuu Kaiki",Wisdom,"The fake is of far greater value. In its deliberate attempt to be real, it's more real than the real thing.",0
798,"Lelouch Lamperouge",Inspirational,"We are Partners. If you are a Witch, then I am a Warlock.
",0
799,"Lelouch Lamperouge",Life,"The trick of real combat is that everyone is human.
",0
800,"Lelouch Lamperouge",Life,"The world is destined for even greater chaos.
",0
801,"Lelouch Lamperouge",Motivational,"Before creation there must be destruction. If my soul stands in the way, then I'll toss it aside. Yes, I have no choice but to move forward.
",0
802,"Lelouch Lamperouge",Life,"Time flows constantly, it doesn't care about the people who are struggling.",0
803,"Lelouch Lamperouge",Life,"Why do people lie? It isn't only because they struggle against each other, it's also because there is something that they're seeking.
",0
804,"Lelouch Lamperouge",Uncategorized,"If strength is justice, then is powerlessness a crime?",0
805,"Lelouch Lamperouge",Wisdom,"The human heart is the source of all our power... We fight with the power of our hearts.",0
806,"Lelouch Lamperouge",Wisdom,"When will the war end? When someone wins.
",0
807,"Lelouch Lamperouge",Motivational,"To defeat evil, I shall become an even GREATER evil.",0
808,"Lelouch Lamperouge",Life,"You will never be able to love anybody else until you love yourself...
",0
809,"Lelouch Lamperouge",Uncategorized,"Let's play this democracy game, shall we?",0
810,"Lelouch Lamperouge",Uncategorized,"I shall gamble on the geass known as people wishes. For the sake of the world's future.
",0
811,"Lelouch Lamperouge",Life,"Don't you think wishes are the same as Geass? Things you can't accomplish with your own powers, you ask assistance from others.
",0
812,"Lelouch Lamperouge",Happiness,"If happiness had a form, what would it look like? It might be something like glass, because one doesn't notice it normally. However, it is actually there. As proof, if you look at it from a different angle, the glass will reflect light. It will state it's presence and existence more eloquently than any other thing in this world.
",0
813,"Lelouch Lamperouge",Life,"Terrorism is nothing more than childish harassment.
",0
832,"Ichigo Kurosaki",Wisdom,"I'm not Superman, so I can't say anything big like ""I'll protect everyone on Earth!"". I'm not a modest guy who will say ""It's enough if I can protect as many people as my two hands can handle."" either. I want to protect...a mountain-load of people.",0
833,"Itachi Uchiha",Life,"Even the strongest of opponents always has a weakness.",0
834,"Itachi Uchiha","Success ","He who forgives and acknowledges himself... that is what it truly means to be strong!",0
835,"Itachi Uchiha",Happiness,"In this moment, I am euphoric. Not because of any phony Shinobi's blessing. But because, I'm enlightened by my intelligence.",0
836,"Itachi Uchiha",Motivational,"Knowledge and awareness are vague, and perhaps better called illusions. Everyone lives within their own subjective interpretation.",0
837,"Itachi Uchiha",Uncategorized,"I'll admit that you're stronger than before. But because of that, you seem to have lost sight of what's truly important. Now listen carefully. The people of the village, who once abhorred you, have begun to admire you. They think of you as a comrade. It's because you fought hard for their acceptance. You once said it was everyone who cares about you who helped you get where you are now. If you forget others because you have power, and become arrogant and egotistical, you'll eventually become just like Madara. No matter how powerful you become, do not try to shoulder everything alone. Becoming the Hokage doesn't mean people will acknowledge you. But when the people acknowledge you, you can become Hokage. Never forget your friends!",0
838,"Itachi Uchiha",Wisdom,"The ones who aren't able to acknowledge their own selves are bound to fail.",0
839,"Itachi Uchiha",Wisdom,"People's lives don't end when they die. It ends when they lose faith.",0
840,"Itachi Uchiha",Wisdom,"Those who cannot acknowledge themselves, will eventually fail.",0
841,"Itachi Uchiha",Motivational,"No single thing is perfect by itself. That's why we're born to attract other things to make up for what we lack. I think we start walking in the right direction only after we start getting our counterparts beside us.",0
842,"Itachi Uchiha",Wisdom,"Now I feel that maybe knowing who I actually am is the key to reach perfection. Because that means knowing what I can and cannot do.",0
843,"Itachi Uchiha",Uncategorized,"Self-sacrifice... A nameless shinobi who protects peace within its shadow. That is a true shinobi.",0
844,"Itachi Uchiha",Wisdom,"Teachings that do not speak of pain have no meaning, for humankind cannot gain anything in return.",0
845,"Itachi Uchiha",Uncategorized,"I always lied to you telling you to forgive me. I used these hands to keep you at distance... I did not want you to get involved. But now... I think you could have changed father and mother. Perhaps even the entire Uchiha. If I would have stood in front of you and looked you in the eyes from the very beginning... talked to you instead of down to you... and been open about everything. But I failed, and speaking to you now, like this, isn't going to undo the permanent damage that's already been done to you. That's why I wanted to show you the truth. Even if it's just a little. And no matter what you decide to do from here on out, you never have to forgive me - I will always love you.",0
846,"Shinichi Kudo",Wisdom,"There’s no use. There’s no such thing as a victory that can be won through effort. It doesn’t exist.",0
847,"Shinichi Kudo",Wisdom,"Sorry, a trick is nothing but a puzzle mankind came up with. If you use your head, you can uncover the logical answer. It’s disappointing. No matter the explanation I think of, I cannot understand why one person would kill another. Even if I can see why, I can’t understand why.",0
848,"Shinichi Kudo",Wisdom,"The moon does not mourn over the dead. What it does is shine light on the truth.",0
849,"Shinichi Kudo",Motivational,"If you let anger and revenge consume you... You'll find yourself unable to behold the beautiful sights right before your eyes.",0
850,"Shinichi Kudo",Inspirational,"From a different perspective, an imposing wall is just a large door.",0
851,"Shinichi Kudo",Life,"People's feelings sometimes go astray and lead to irreversible consequences.",0
852,"Shinichi Kudo",Inspirational,"By looking at what's blocking our way, with an open mind, a wall can be turned into a wide-open door.",0
853,"Shinichi Kudo",Love,"Love is an emotional thing. I will say nothing in praise of it... It is antagonistic to clear reasoning. It's the same in tennis. Love is 0. No matter how many zeroes you add together, you'll just lose miserably.",0
854,"Shinichi Kudo",Life,"People’s feelings sometimes go astray and lead to irreversible consequences.",0
855,"Shinichi Kudo",Wisdom,"Words are like swords. If you use them the wrong way, they can turn into ugly weapons.",0
856,"Shinichi Kudo",Wisdom,"With a keen eye for detail one truth always prevails.",0
857,"Shinichi Kudo",Wisdom,"What value does your will have? I asked you what price it carries. If money is enough, is your will for sale? A will that can be bought with money... what's the meaning of that? If your will can be bought with money... then it will vanish along with that money. Am I wrong? ",0
858,"Shinichi Kudo",Life,"Sometimes feelings get tangled together with deductions, forming a veil that hides the truth.",0
859,"Shinichi Kudo",Wisdom,"A detective who corners a culprit with their reasoning and drives them to suicide in front of himself - is no different than a murderer.",0
860,"Shinichi Kudo",Wisdom,"The strong one doesn't win. The one who wins is strong.",0
861,"Shinichi Kudo",Wisdom,"There's no such thing as a perfect person in this world.",0
862,"Shinichi Kudo",Love,"If I told her how I feel, she'd miss me even more. Afterall, I'm the guy who keeps breaking her heart by making her wait an eternity... even though I'm always by her side. I don't wanna see her cry anymore. Even if it means I no longer have a place in her heart. Seems pretty childish of me, doesn't it?",0
863,"Shinichi Kudo",Life,"Idiot... There's no win or lose in this, no higher or lower... There is always...only ONE truth.",0
864,"Shinichi Kudo",Love,"She should want to see me. If I had said how I feel about her, she would miss me even more. All this time, I've been breaking her heart by keeping her wait, yet I can't still appear before her eyes. I never want to see her cry anymore. Even if it means I no longer exist in her heart. How immature of me, right?",0
865,"Shinichi Kudo",Wisdom,"The only ones that can miss a kick draw match are those who have enough courage to kick it.",0
866,"Shinichi Kudo",Life,"Even if you are facing a bitter aspect of life... Drugs and murder are foul, without any excuse. Deserve a red card, for a loser.",0
867,"Shinichi Kudo",Wisdom,"A small mistake can make a huge difference.",0
868,"Shinichi Kudo",Wisdom,"When you have eliminated the impossible, whatever remains, however improbable, must be the truth.",0
871,"Yagami Light",Motivational,"Under normal circumstances, humans should have continued to evolve as the greatest creatures upon this earth, but we were actually regressing. A rotten world. Politics, law, education... Was there anybody around who could correct this world? But someone had to do it.",0
872,"Yagami Light",Motivational,"Look around you, and all you will see are people the world would be better off without.",0
873,"Yagami Light",Life,"In this world, there are very few people who actually trust each other.",0
874,"Hachiman Hikigaya",Positive,"Excuses are meaningless. The tougher things get, the more likely people are to come to their own conclusions.",0
875,"Hachiman Hikigaya",Life,"They say if you change yourself, you'll change the world, but that's a complete lie. When people judge somebody, it becomes a fixed idea and an impression that lasts. A loner is forced to stay a loner. If you do your best at something and stand out, that'll only get used as fodder for criticism. Those are the rules of the Kingdom of Children.",0
876,"Hachiman Hikigaya",Motivational,"We reset, and return to our separate lives. You can't reset your life, but you can reset your relationships.",0
877,"Hachiman Hikigaya",Uncategorized,"Guys are simple creatures. Just by talking to them, they get the wrong idea.",0
878,"Hachiman Hikigaya",Life,"Youth is a hoax. It's evil. People who make a big deal of their ""youth"", are just inviting trouble. They try to keep everything going on around them. For them, if there's something that has to do with their ""youth"", they jump at it without a second thought. From normal daily life, to rebelling against the view of society. If you fall in with them - lies, secrets, failure, and even crimes await you. But for them, it's just a spice of life. And if failure is also a mark of ""youth"", then isn't it ironic, that a person who failed to make any friends, is also technically leading his ""youth""? Though I wonder if they would agree. Everything runs on their schedule. Let me be clear. The people who enjoy their ""youth"", will eventually fall apart.",0
879,"Hachiman Hikigaya",Life,"There are things that cannot be taken back. But the world will keep on spinning whether you laugh or you cry. High school life will eventually end too.",0
880,"Hachiman Hikigaya",Uncategorized,"Bears are creatures that feel no insecurity in living alone. They're an animal that lives in isolation. Plus, they can hibernate. What a fabulous thing that is. If I were to be reborn, I definitely want to be a bear.",0
881,"Hachiman Hikigaya",Inspirational,"Aside from the fact that I don't have any friends or girlfriends, I'm still a high quality product!",0
882,"Hachiman Hikigaya",Motivational,"If you can't get along without putting someone else down, it can't be real friendship.",0
883,"Hachiman Hikigaya",Wisdom,"Life is something that can never be lived twice. Even this pointless act will eventually end. And while thinking that one day, I'll surely regret its end...",0
884,"Hachiman Hikigaya",Wisdom,"Is it wrong to do stuff by yourself? If someone worked hard on their own until now, why do they have to face rejection here?",0
885,"Hachiman Hikigaya",Wisdom,"I don't want other people to mention my ""self"". Besides, if I can be changed with a few words, then that wouldn't be my ""self"", would it?",0
886,"Hachiman Hikigaya",Wisdom,"A wandering soul in isolation, has no need for a place to belong.",0
887,"Hachiman Hikigaya",Motivational,"There's no point in incapable people pushing themselves. You're better off calling for an expert in the field.",0
888,"Hachiman Hikigaya",Life,"What does someone who´s lost their standing want the most? That's simple. They want someone to find them, where they're standing.",0
889,"Hachiman Hikigaya",Uncategorized,"Ignorance is bliss, isn't it?",0
890,"Hachiman Hikigaya",Wisdom,"Isn't changing yourself the same as running away? Why can't you just accept who you are?",0
891,"Hachiman Hikigaya",Wisdom,"If the truth is a cruel mistress, then a lie must be a nice girl.",0
892,"L Lawliet",Motivational,"He, who attacks first, always wins.",0
893,"Kurisu Makise",Love,"Even if the world line changes, as long as you don't forget me, I'm there.",0
894,"Kurisu Makise",Life,"You can run away, but that'll just make it worse!",0
895,"Kurisu Makise",Motivational,"Too many of us are not living our dreams because we are living our fears.",0
896,"Kurisu Makise",Motivational,"I've only lived 18 years, but I don't want to change any of them. They're all part of my life, even the failures.",0
897,"Kurisu Makise",Uncategorized,"I am a scientist, I have to act on my own theory. I can't let my emotions get in the way. But it's impossible to forget everything... because I've known you for longer than we've lived. This is reality. This is the world.",0
898,"Kurisu Makise",Wisdom,"People's feelings are memories that transcend time.",0
899,"Kurisu Makise",Love,"Everyone is watching someone other than themselves, someone important to them...",0
900,"Kurisu Makise",Inspirational,"Every brilliant day should be lived for those who passed away.",0
901,"Kurisu Makise",Inspirational,"It feels like time is passing so quickly. Damn you, Einstein! Your science is crowding in on our kiss! He was right. The passage of time depends entirely on where you're standing. Relativity Theory... it's so romantic. But it's just so tragic too.",0
902,"Kurisu Makise",Love,"Maybe there are copies of me on countless world lines. Maybe all their minds are connected, forming a single ""me."" That sounds wonderful, don't you think? Being in all times and in all places. A strong love for someone... a strong belief in something... a strong desire to convey something... If all those things go beyond time to create ""you""... ...then that would be magnificent. So don't think of it as letting me die. Even if the world line changes, as long as you don't forget me, I'll always be there. ... I'm sure that from now on you're going to suffer. You'll be in a world where no one but you remembers me. You care more about your friends than anything else, so I think it's going to be painful for you. I'm so sorry. But that pain will mean a lot to me. Whenever you're sitting around in the lab, whenever you sip a drink, whenever you walk around town ... it doesn't have to be every time - one time out of a hundred is fine. All I ask is that you remember me ... because I'll be there. I'll always be there.",0
903,"Lucy Heartfilia",Life,"There were many times I felt on the verge of giving up… And many times when I met with big trouble, and met with some really tough opponents… But during that time, he would always be there. And so would everyone else from the guild. Crying together, laughing together, so many of these things. Well, a lot of things really did take place… I’m sure that’s the way it should be… I’m sure that everybody carries a certain burden of their own. But even then, everyone tries their best to keep moving forward. That’s what makes Fairy Tail what it is. I really joined the best guild ever.",0
904,"Lucy Heartfilia",Inspirational,"You don´t need a reason to cry. All you need to feel the warmth that dwells in your chest.
",0
905,"Lucy Heartfilia",Wisdom,"Remember that everyone you meet is afraid of something, loves something, and has lost something.",0
906,"Lucy Heartfilia",Motivational,"I won't give up, I will fight til the bitter end, cause there's no way I will back down after what you did to my friends. They are what made me the person I am today, that's why I'll keep fighting... For my friends!",0
907,"Lucy Heartfilia",Wisdom,"Don't judge me unless you have looked through my eyes, experienced what I went through and cried as many tears as me. Until then back-off, cause you have no idea.",0
908,"Lucy Heartfilia",Uncategorized,"Oh, guilds are organizations where wizards gather to share information and find work. You can't be considered a full-fledged wizard unless you're in a guild.",0
909,"Lucy Heartfilia",Wisdom,"You have three choices, you can give up, give in or give it your all.",0
910,"Lucy Heartfilia",Love,"Feelings are connection. They surpass time, and find their way back to the people you love.",0
911,"Erza Scarlet",Positive,"But we're alive, aren't we? We don't have any magic power, but we're alive! We have the strength to overcome the weakness and the fear! That's what it means to be alive!",0
912,"Erza Scarlet",Uncategorized,"I wonder how long... How long will I remain anchored at this harbor known as battle?",0
913,"Erza Scarlet",Wisdom,"Hurt me with the truth. But never comfort me with a lie.",0
914,"Erza Scarlet",Wisdom,"A flower can't choose the place where it blooms and a child can't choose the parents he's born to.",0
915,"Erza Scarlet",Motivational,"Take it, that courage you have locked in your heart. Awaken it, wipe your tears, be strong and use that courage.",0
916,"Erza Scarlet",Uncategorized,"I wish I could go back to my childhood. It went by so quickly I feel like it was robbed from me.",0
917,"Houtarou Oreki",Inspirational,"I'm not lazy, I'm just conserving energy.
",0
918,"Houtarou Oreki",Motivational,"I'm not against socializing, as long as it's not tiring.",0
919,"Houtarou Oreki",Inspirational,"If I don't have to do it, I won't. If I have to do it, I'll make it quick.",0
920,"Houtarou Oreki",Motivational,"Don't care anything and do not do anything that's a waste of energy.",0
923,"Lucy Heartfilia",Wisdom,"Forget what hurt you in the past, but never forget what it taught you.",0
924,"Lucy Heartfilia",Motivational,"I don't want... to run away by myself. Because no matter what, I'd rather be together with everyone...",0
925,"Lucy Heartfilia","Success ","There's nothing happy about having your fate decided for you! You have to grab your own happiness!",0
926,"Lucy Heartfilia",Motivational,"What I want isn't money or pretty dresses, but a place that recognizes me as who I am. Fairy Tail is my other family, and it is a far more warming family than here!",0
927,"Lucy Heartfilia",Motivational,"Someone who could shed tears for their friends... could never be rejected from Fairy Tail!",0
928,"Lucy Heartfilia",Love,"That morning's dawn was painted a beautiful scarlet, the likes of which I had never seen before. Like the color of Erza's hair, it was warm and passionate... If she could only lift her face a beautiful sky would be spread out before her.",0
929,"Kiritsugu Emiya",Motivational,"Even if I am to carry all the evils of this world, it won't matter. If that can save the world, then I'd gladly accept it.",0
930,"Kiritsugu Emiya",Wisdom,"Knights cannot save the world.",0
931,"Kiritsugu Emiya",Uncategorized,"They call certain methods of fighting good and others evil, acting as if there were some nobility to the battlefield. Such illusions, perpetrated by heroes throughout history, have led countless young men to their bloody deaths, all for the sake of this valor and glory.",0
932,"Kiritsugu Emiya",Wisdom,"Righteousness cannot save the world.",0
933,"Kiritsugu Emiya",Wisdom,"The result is the most important thing.",0
934,"Shirou Emiya",Motivational,"My goal is so far away that I'm not even on the starting line yet.",0
935,"Shinichi Izumi",Wisdom,"You shouldn't mouth off when you don't know shit.
",0
936,"Shinichi Izumi",Motivational,"If talking won't resolve matters, maybe inflicting some pain will.
",0
937,"Shinichi Izumi",Uncategorized,"In the end, I couldn't see things from the parasites' perspective, never mind from Migi's. Of course not. It wasn't possible from the beginning. As two different species, we may at times take advantage of each other and kill each other, but it's impossible to understand each other. Actually, you shouldn't even think that you've figured out another species based on your standards. I think it's human arrogance to think we understand how other life forms feel. There may be no other life forms that are truly a ""friend"" to man. Still, even if we can't comprehend them, they are, without a doubt, neighbors deserving of our respect. We protect other species because humans themselves are lonely creatures. We protect the environment because humans themselves don't want to go extinct. What drives us is simply self-gratification. But I think that's fine, and that it's really all there is to it. There's no point in despising humans by human standards. That's right. So in the end, it's hypocritical for us to love Earth without loving ourselves.
",0
939,"Sougo Okita",Wisdom,"In this world, there are things you have to protect even if your hands get stained with blood.",0
940,Kagura,Life,"Kids these days just want to stuff their faces and make sweet love.",0
941,Kagura,Inspirational,"You don't need a driver's license to hit and run!",0
942,Kagura,Wisdom,"I choose my own battlefields. Not by my blood, but by my heart! I stand on the battlefield to protect what's important to me. And if anyone stands in my way, I don't care if it's one of my kind, my brother or anyone else… I'll crush them all!",0
943,Kagura,Inspirational,"It hasn't withered. I won't let it wither. We might just be little branches, but if the branches break off, the tree really will wither. That's why I won't break off. Even if winter comes and the leaves fall off, even if the wind comes and all the other little branches break off... Even if I am the last branch left, I won't break off. I'm sure we'll be together till the end.",0
944,"Suzaku Kururugi",Motivational,"To desire some results, one must take actions.",0
945,"Suzaku Kururugi",Wisdom,"A victory won through dishonesty means it's no victory at all.",0
946,"Suzaku Kururugi",Inspirational,"The best way to remove your lies is to make them come true.",0
947,"Taiga Aisaka",Motivational,"It doesn't matter if you grew up without parents, and it doesn't matter if you don't believe in God. There's someone out there watching over you.",0
948,"Taiga Aisaka",Life,"Stop living in the past like an old man.",0
949,"Taiga Aisaka",Love,"I hate waiting, but if waiting means being able to be with you I'll wait for as long as forever.",0
950,"Taiga Aisaka",Uncategorized,"Those stars look like they're close to each other, but they're actually very far away, aren't they? It's like Kitamura-kun and I. The things you see aren't always real. How hard must I try in order to understand the unseen truth?",0
951,"Taiga Aisaka","Success ","Having someone saying you're okay as you are and being needed by that person... It was nice to have someone like that.",0
952,"Taiga Aisaka","Success ","It's not about being right or being wrong. There are more important things than that. That's why apologies and forgiveness become necessary.",0
953,"Taiga Aisaka","Success ","A dog's happiness is measured by how useful he is to his master.",0
954,"Taiga Aisaka","Success ","The thing you wished for the most, is something you'll never get.",0
955,"Sorata Kanda",Inspirational,"Everyday was the same. Deep down, I felt bored. But it wasn't the days that felt boring. It was being just like everyone else.",0
956,"Sorata Kanda",Inspirational,"I pretended it was someone else's fault that nothing happened. But I was wrong. If you put your mind to it, you can change the color of your world in an instant.",0
957,"Sorata Kanda",Inspirational,"Opportunities wait for no one! If you let an opportunity slip through your fingers with an excuse like, “I wasn't prepared.” You'll never get another opportunity like that again! But it is your life. Live it the way you want.",0
958,"Takumi Usui",Inspirational,"Walking along the path that she chose, without being affected by others... in this sense, white is her color...in another sense, it also makes me want to put more colors on her.",0
959,"Takumi Usui","Success ","No need to thank me or say anything else. I will always be there for you, I will make you fall for me over and over again.",0
960,"Takumi Usui",Inspirational,"I don't want others to hear the words that I've been waiting anxiously for... I want to be the only one to hear them.",0
961,"Takumi Usui",Wisdom,"I'll come to save you as much as you want. I'll make you fall for me as much as you wish. Leave this to your master.",0
965,Tsunade,Inspirational,"Grow up... Death comes with being a shinobi. There are times when death is hard to accept, but if you don't get over it, there's no future...",0
968,"Toushirou Hijikata","Success ","There is no need for any proof. There is no need to create any. We just have to live every second to the fullest, and the traces of the path we lived will burn into the ground. That will serve as proof of our existence.",0
970,"Toushirou Hijikata",Love,"I just... ...want to make the woman I love happy.",0
972,Tsunade,Inspirational,"People become stronger because they have things they cannot forget. That's what you call growth.",0
973,"Tsubasa Hanekawa","Success ","I don’t know everything, I just know what I know.",0
997,"Yukino Yukinoshita","Success ","People who don't work hard don't have the right to be envious of the people with talent. People fail because they don't understand the hard work necessary to be successful.",0
998,"Yagami Light","Success ","You can't ever win if you're always on the defensive. To win, you have to attack!",0
1005,"Yukiteru Amano",Inspirational,"I'm pathetic. I was observing the world from a safe distance. I was just scared of being hurt. I was lonely.",0
1006,"Yukiteru Amano",Inspirational,"If there's a miracle that can be reached by fighting to the end, then I want to see it.",0
1007,"Yuno Gasai",Motivational,"Maybe the future is bad. But there's a future beyond that, right?",0
1008,"Yuno Gasai",Inspirational,"I'm crazy!? What's crazy is this world that refuses to let me be with you!!!",0
1009,"Yuno Gasai",Inspirational,"I'm selfish, I know. But to keep you only mine, I will do everything I needed to do, even if it's illegal.",0
1010,"Yuno Gasai",Inspirational,"A half moon. A bright half and a dark half. Just like me.",0
1011,"Yuno Gasai",Inspirational,"Everything in this world is just a game and we are merely the pawns.",0
1012,"Yukino Yukinoshita",Life,"If this is all it takes to tear us apart, then maybe we weren't all that close to begin with.",0
1013,"Yukino Yukinoshita",Inspirational,"Even if we know each other, understanding each other is another matter.",0
1014,"Yukino Yukinoshita",Inspirational,"We do not give a starving man a fish. We teach him how to fish and make him independent.",0
1015,"Yukino Yukinoshita",Inspirational,"If all you're good for is breathing in and out, then even an AC unit is more useful than you.",0
1016,"Yukino Yukinoshita",Positive,"People aren't all perfect. They're weak, ugly, and they get jealous and try to bring others down. Oddly enough, the better you are, the harder it is to live. That's why I'm going to change this world and the people in it...",0
1030,"Kurumi Tokisaki",Happiness,"You were ready to kill another creature, yet you’re scared of being killed yourself. Don’t you think that is strange? When you point a gun at a living thing… this is what that act means.
",0
1032,"Hachiman Hikigaya",Wisdom,"It is better to be hated for what you are. Than to be loved for what you are not.",0
1033,"Hachiman Hikigaya",Success,"I've forged my own way alone. While you were consoling and fighting with one another, I faced everything myself, head on. Now look at how strong I am.",0
1034,"Hachiman Hikigaya",Life,"There are people who ruin the atmosphere just by existing, you know.",0
1035,"Hachiman Hikigaya",Life,"The past makes you wanna die out of regret and future makes you depressed out of anxiety. So by elimination, the present is likely the happiest time.",0
1036,"Hachiman Hikigaya",Life,"Everyone has something they hold dear, something they never want to lose. That's why they pretend. That's why they hide the truth. And that's why they lie.",0
1037,"Hachiman Hikigaya",Wisdom,"The Devil's finest trick is to persuade you that he does not exist.",0
1038,"Hachiman Hikigaya",Motivational,"Huh? What are you, retarded? I'm super thoughtful. That's why I stay in the corner and don't cause anyone trouble.",0
1039,"Hachiman Hikigaya",Motivational,"Now that just looks horrible. It's like some feudal society. If that's what it takes to make friends in this world, forever alone is fine by me.",0
1040,"Hachiman Hikigaya",Wisdom,"Thinking you'll understand without being told anything is an illusion.",0
1041,"Hachiman Hikigaya",Motivational,"That’s right. I’m nice. After everything that has happened in my life, I still haven’t gone after anyone or anything in revenge. If I were normal I would have destroyed the world by now. In a sense it makes me a savior of sorts.",0
1042,"Hachiman Hikigaya",Wisdom,"Everyone is a slave to their past. No matter how much you wish to move forward, the events of last year will bear down on you like the light of the stars as soon as you glance up. Unable to laugh or to banish your past, you carry it ceaselessly in a corner of your heart, waiting for it to resurrect at an inopportune moment.",0
1043,"Hachiman Hikigaya",Life,"Knowing more means having more shit to deal with, you know.",0
1044,"Hachiman Hikigaya",Uncategorized,"Don't put me on their level. I don't care about looking interesting. I'm just self-conscious.",0
1045,"Hachiman Hikigaya",Life,"If there are things you learn with friends, there must also be things you learn without friends. They must be of equal worth, two sides of the same coin.",0
1046,"Hachiman Hikigaya",Wisdom,"There's probably no one who's more of a realist than the unpopular loner. I have lived my life with the Three Nevers of the Unpopular: Never to hold (hope), Never to open (your heart), and Never to treasure (sweet words).",0
1047,"Hachiman Hikigaya",Wisdom,"So long as a problem doesn't cause problems, it can't be called a problem.",0
1048,"Hachiman Hikigaya",Positive,"Life is too bitter, so coffee, at least, should be sweet…",0
1049,"Hachiman Hikigaya",Life,"One ought to experience loneliness at least once or twice in life. No, you have to experience it. The idea of being chained to another person without reprieve is far more abnormal and disquieting. One has no choice but to learn about loneliness. I’m sure some things can’t be experienced without it.",0
1050,"Hachiman Hikigaya",Motivational,"I like myself. I have never once hated myself. My high specs, my half-decent looks, my pessimistic, realist point of view... I don't hate any of it at all.",0
1051,"Hachiman Hikigaya",Wisdom,"Forcing yourself to like something you don't like brings sorrow.",0
1052,"Hachiman Hikigaya",Life,"As they say about the vulgar masses, the more people flock to a group, the more foolish they become. No matter how prominent an individual is, no, it’s because he is prominent that he would be blotted out by the sheer force of numbers when thrown into that lump of people. Individual will, qualifications, and personality, let alone emotions aren’t considered at all. We see only what we want to see, listen only to what we want to listen to, but for the things we want to say, we aren’t able to. This is the society that we’re living in right now.",0
1053,"Hachiman Hikigaya",Motivational,"I'm always alone. Other people don't factor into what I do. The things that happen in front of me are parts of my life and my life alone.",0
1054,"Hachiman Hikigaya",Wisdom,"What the hell is with everyone telling me to change? I don't want other people telling me who I am.",0
1055,"Hachiman Hikigaya",Motivational,"Merits, demerits, risks, returns; if they were these things then I understood. I could understand. Desire and self-protection, hatred from jealousy. I could analyze the mentality of the actions that were grounded on these abundant, repulsive emotions. That's because I had plenty of those ugly feelings inside of me. That's why it was simple to imagine. if they were similar things, then there was still room to understand it. I could explain using logic. However, if there wasn't, then it was difficult. Without the concept of profit and loss, it was hard to imagine the feelings of people who went beyond people who went beyond logic and theory. I had too little to go on and above all else. I had committed too many mistakes up until now. Good will, friendship, or even love; they were all things I had been mistaken with. I was sure that I was mistaken with them even now as I thought about them.",0
1056,"Hachiman Hikigaya",Positive,"When a girl calls someone a ""nice guy"", it means she couldn't care less about him.",0
1057,"Hachiman Hikigaya",Positive,"The concept of lateness being evil is wrong in the first place... The police don't mobilize until after an accident happens, and it's standard for heroes to show up late. But would anyone condemn them for being late? So, speaking paradoxically, lateness is justice.",0
1058,"Hachiman Hikigaya",Life,"""True to herself"", ""True to myself"". We all have our own personal image that's dictated by others, one that's always off the mark. We wish to remain true to ourselves, but who gets to decide who we are as people? When our image never goes hand-in-hand with reality, where can we find something genuine? Where can we find our true selves?",0
1059,"Hachiman Hikigaya",Life,"It's arrogant to think just saying things out loud is enough. Self-gratifying on the part of the speaker, and conceited on the part of the listener. You won't always come to an understanding by talking things out.",0
1060,"Hachiman Hikigaya",Motivational,"Expecting others to read your mind is delusional. But... But... I... I...""It's not empty words I'm after. There was something else I desired all along. Not mutual understanding, friendship, companionship, or anything of the sort. I don't care about being understood. I simply wish to understand. Understand, know, and rest easy in that knowledge-- gain some peace of mind. Wanting to know people inside-out because being in the dark terrifies me is an awfully self-indulgement, egoistic, and arrogant wish. It's downright despicable and disgusting. Having a desire like that makes me sick to the stomach! But if it's at all possible to share that desire-- if it's possible to have a relationship where you're free to burden one another with that repulsive self-gratification...I know that it's out of the question! I know that it's out of my reach! Even so!"" Even so, I... I want something genuine.",0
1061,"Hachiman Hikigaya",Wisdom,"Food tastes best when you don't have to work for it.",0
1062,"Hachiman Hikigaya",Inspirational,"Having people acknowledge your existence is a wonderful thing.",0
1063,"Hachiman Hikigaya",Life,"There are some people who don't want a solution. Some want things to stay the way they are. There's no way to make things convenient for everyone. So the only option is to find a compromise.",0
1064,"Hachiman Hikigaya",Wisdom,"You can’t take back the answer you already gave out. There’s no use in crying over spilt milk. The egg you broke won’t come back. All the horses and soldiers of a king will never return to his side again. It doesn’t matter what was said. You can never wipe away a bad impression. Even though the opposite is so simple in comparison. Just one word will make someone appear hateful. Just doing one thing would make you seem hateful. That’s why excuses are meaningless. Because even those excuses will make you look hateful.",0
1065,"Hachiman Hikigaya",Wisdom,"A problem is not a problem as long as nobody sees it as one.",0
1066,"Hachiman Hikigaya",Wisdom,"There is a history to humans. Humans are shaped by the experience obtained from living as time continued to wind and wind. To be reborn meant being rid of that history; complete annihilation. However, that just wasn’t possible in reality. That’s why the only thing you could do was to continue living on, bearing the scars on your body and holding the weight of the sins on your back, without wishing for reincarnation.",0
1067,"Hachiman Hikigaya",Life,"When people reach the halfway mark of a long ordeal, how do they feel? Does being only halfway there make them despair? Or do they feel relief at making it halfway there? Most people have to feel one way or the other, and both emotions create an opening in their hearts. That's why I pushed myself this far.",0
